date,home_team,away_team,neutral,tournament,t_weight,elo_home,elo_away,elo_diff,elo_win_prob_h,elo_win_prob_a,diff_pts5,diff_pts10,diff_wpts5,diff_gf5,diff_ga5,h2h_wwin_rate_a,h2h_wwin_rate_b,h2h_wdraw_rate,h2h_gf_a,h2h_ga_a,h2h_n_matches,h_world_ranking,h_participations,h_elo_rating,h_elo_rank_wc,h_ea_overall,h_ea_attack,h_ea_midfield,h_ea_defense,h_ea_atk_def_ratio,h_ea_balance,h_squad_value_m,h_log_squad_value,h_rank_score,h_wc_exp,a_world_ranking,a_participations,a_elo_rating,a_elo_rank_wc,a_ea_overall,a_ea_attack,a_ea_midfield,a_ea_defense,a_ea_atk_def_ratio,a_ea_balance,a_squad_value_m,a_log_squad_value,a_rank_score,a_wc_exp,diff_ea_overall,diff_ea_attack,diff_ea_midfield,diff_ea_defense,diff_squad_value_m,diff_rank_score,diff_wc_exp,a_gf5,a_ga5,a_pts5,a_wpts5,a_gf10,a_ga10,a_pts10,a_wpts10,h_gf5,h_ga5,h_pts5,h_wpts5,h_gf10,h_ga10,h_pts10,h_wpts10,outcome,home_goals,away_goals,goal_diff,total_goals
2024-09-10,Netherlands,Germany,False,UEFA Nations League,0.7,1902.2,1820.0,82.20000000000005,0.7405496853391588,0.25945031466084123,-0.19999999999999996,-0.25,-0.2954781704781705,-0.19999999999999996,0.19999999999999996,0.3170165619360443,0.5025773991226101,0.31753520923208384,1.3253920500136205,1.600675813937839,8,7,10,1757.87,7,83.2,80.93,83.63,84.01,0.963337697893108,1.6793252613276926,720,6.580639137284949,0.14285714285714285,2.3978952727983707,10,20,1731.3,10,83.78,84.42,84.51,82.18,1.0272572402044293,1.3200126262022376,850,6.7464121285733745,0.1,3.044522437723423,-0.5799999999999983,-3.489999999999995,-0.8800000000000097,1.8299999999999983,-130,0.042857142857142844,-0.6466271649250523,2.0,1.0,0.7,0.7211538461538461,2.0,1.6,0.6,0.6402439024390244,1.8,1.2,0.5,0.42567567567567566,1.7,1.8,0.35,0.27985074626865675,D,2,2,0,4
2024-09-10,Colombia,Argentina,False,FIFA World Cup qualification,1.0,1970.1,2048.9,-78.80000000000018,0.5304714441835938,0.4695285558164062,0.0,0.050000000000000044,-0.004475254475254431,1.4,0.39999999999999997,0.37881711702788384,0.3995163608859277,0.3496237643278885,1.0015699244973322,1.00068848731219,8,13,6,1693.09,12,79.68,82.37,79.35,78.43,1.0502358791278847,2.0611647192788847,380,5.942799375126701,0.07692307692307693,1.9459101490553132,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,-4.559999999999988,-2.5999999999999943,-4.219999999999999,-5.329999999999998,-190,-0.2564102564102564,-0.998528830111127,1.4,0.2,0.9,0.8896103896103895,1.8,0.3,0.85,0.8087248322147651,2.8,0.6,0.9,0.8851351351351351,2.1,0.6,0.9,0.8732876712328768,H,2,1,1,3
2024-09-10,Paraguay,Brazil,False,FIFA World Cup qualification,1.0,1688.6,1990.4,-301.8000000000002,0.23836684208286288,0.7616331579171371,-0.49999999999999994,-0.2,-0.6075396825396826,-1.2000000000000002,0.6000000000000001,0.3793378958184875,0.5980316719436943,0.15833274228573807,0.4582370023494872,1.793762096531162,6,40,8,1503.5,32,74.7,74.93,75.23,74.05,1.011883862255233,0.6132971003790402,100,4.61512051684126,0.025,2.1972245773362196,6,22,1761.16,6,85.24,85.72,84.39,84.78,1.0110875206416607,0.6836909633257792,1000,6.90875477931522,0.16666666666666666,3.1354942159291497,-10.539999999999992,-10.789999999999992,-9.159999999999997,-10.730000000000004,-900,-0.14166666666666666,-0.9382696385929301,1.8,1.0,0.7,0.6825396825396826,1.4,1.3,0.5,0.3851851851851852,0.6,1.6,0.2,0.075,0.7,1.6,0.3,0.16363636363636364,H,1,0,1,1
2024-10-10,Ecuador,Paraguay,False,FIFA World Cup qualification,1.0,1785.0,1719.0,66.0,0.7222345336491706,0.27776546635082944,0.2,0.050000000000000044,0.3875,0.0,-0.7999999999999999,0.35254985378194004,0.3614011405435663,0.4379323305313391,0.39544985278988565,0.4405557776936394,4,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,40,8,1503.5,32,74.7,74.93,75.23,74.05,1.011883862255233,0.6132971003790402,100,4.61512051684126,0.025,2.1972245773362196,4.719999999999999,-1.5300000000000011,5.97999999999999,4.780000000000001,120,0.018478260869565215,-0.5877866649021193,0.6,1.4,0.3,0.2,0.6,1.2,0.35,0.22580645161290325,0.6,0.6,0.5,0.5875,0.8,1.1,0.4,0.41447368421052627,D,0,0,0,0
2024-10-10,Uzbekistan,Iran,False,FIFA World Cup qualification,1.0,1487.1,1675.5,-188.4000000000001,0.3754581551082655,0.6245418448917345,-0.09999999999999998,-0.2,0.020810514786418488,0.0,0.6000000000000001,0.2151655324313998,0.32778741952653156,0.5646298142577685,0.6351428812412022,0.8328399648429395,9,50,0,1465.34,37,72.62,72.67,74.08,70.68,1.02815506508206,1.7082251998297293,40,3.713572066704308,0.02,0.0,21,6,1616.04,19,75.74,78.83,74.88,72.88,1.0816410537870473,3.0277879714405382,75,4.330733340286331,0.047619047619047616,1.9459101490553132,-3.1199999999999903,-6.159999999999997,-0.7999999999999972,-2.1999999999999886,-35,-0.027619047619047616,-1.9459101490553132,1.4,1.4,0.5,0.43373493975903604,1.2,1.8,0.4,0.35433070866141736,1.4,2.0,0.4,0.45454545454545453,0.8,2.0,0.2,0.26548672566371684,D,0,0,0,0
2024-10-10,Jordan,South Korea,False,FIFA World Cup qualification,1.0,1592.8,1712.2,-119.40000000000009,0.47211013517247014,0.5278898648275299,-0.30000000000000004,-0.30000000000000004,-0.15583440583440578,-0.19999999999999996,1.8,0.3769483183317005,0.39811671042711777,0.3663513244132289,1.164947057322279,1.2624221040434394,4,63,0,1391.0,42,70.24,72.37,69.09,67.57,1.0710374426520648,2.453188401516149,20,3.044522437723423,0.015873015873015872,0.0,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,-9.820000000000007,-11.14,-7.469999999999999,-12.110000000000014,-190,-0.02412698412698413,-2.3978952727983707,2.0,0.8,0.8,0.7301587301587301,1.7,1.3,0.65,0.6198347107438017,1.8,2.6,0.5,0.5743243243243243,1.3,2.7,0.35,0.41101694915254244,A,0,2,-2,2
2024-10-10,Saudi Arabia,Japan,False,FIFA World Cup qualification,1.0,1619.8,1829.4,-209.60000000000014,0.34730460856691664,0.6526953914330833,-0.5,-0.29999999999999993,-0.18953252032520335,-3.0,-0.19999999999999996,0.3536210339303705,0.5046163142767048,0.2934951268564714,0.12760086263420067,0.9669022864078871,5,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,-1.1200000000000045,1.7999999999999972,-2.3499999999999943,-1.6099999999999994,-235,-0.03916211293260473,-0.13353139262452252,3.8,1.4,0.8,0.5853658536585367,2.6,1.3,0.7,0.6814159292035398,0.8,1.2,0.3,0.3958333333333333,0.7,0.9,0.4,0.4956896551724138,A,0,2,-2,2
2024-10-11,Bosnia and Herzegovina,Germany,False,UEFA Nations League,0.7,1664.3,1832.0,-167.70000000000005,0.4037865058931552,0.5962134941068449,-0.6,-0.5,-0.44372294372294374,-2.0,1.6,0.35359152358914375,0.6464084764108563,0.17679576179457188,0.4926083414189843,4.536958292905078,2,65,1,1385.0,43,,,,,,,70,4.2626798770413155,0.015384615384615385,0.6931471805599453,10,20,1731.3,10,83.78,84.42,84.51,82.18,1.0272572402044293,1.3200126262022376,850,6.7464121285733745,0.1,3.044522437723423,,,,,-780,-0.08461538461538462,-2.3513752571634776,2.2,1.0,0.7,0.5952380952380952,2.0,1.4,0.6,0.564516129032258,0.2,2.6,0.1,0.15151515151515152,0.2,2.0,0.1,0.1349206349206349,A,1,2,-1,3
2024-10-12,Croatia,Scotland,False,UEFA Nations League,0.7,1895.7,1679.8,215.9000000000001,0.8603820267113994,0.1396179732886006,0.3,0.3,0.06636562671045437,0.0,-2.0,0.5234621648062745,0.47653783519372533,0.16781424420850458,1.2972816469876407,1.0,3,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,43,7,1499.92,34,77.5,73.76,79.29,77.16,0.9559357179885952,2.7891994072373767,135,4.912654885736052,0.023255813953488372,2.0794415416798357,3.3100000000000023,5.069999999999993,2.019999999999996,4.13000000000001,205,0.06765327695560254,-0.13353139262452252,1.2,3.4,0.2,0.2698412698412698,1.2,2.5,0.3,0.4047619047619048,1.2,1.4,0.5,0.3362068965517242,1.4,1.3,0.6,0.541958041958042,H,2,1,1,3
2024-10-12,United States,Panama,False,Friendly,0.3,1708.8,1565.8,143.0,0.8019966441144332,0.19800335588556683,-0.30000000000000004,0.050000000000000044,-0.3939205955334987,-0.19999999999999996,0.40000000000000013,0.4516318132174868,0.48111021112847935,0.18724496445098837,1.6082991481938786,0.9701150733592296,9,16,11,1675.7,15,,,,,,,250,5.5254529391317835,0.0625,2.4849066497880004,33,1,1540.64,29,71.68,71.04,71.68,72.16,0.984478935698448,0.5619015334854749,55,4.02535169073515,0.030303030303030304,0.6931471805599453,,,,,195,0.032196969696969696,1.791759469228055,1.0,1.8,0.4,0.4516129032258064,1.0,1.4,0.35,0.3803418803418804,0.8,2.2,0.1,0.057692307692307696,1.5,1.5,0.4,0.34239130434782616,H,2,0,2,2
2024-10-13,Austria,Norway,False,UEFA Nations League,0.7,1785.3,1735.9,49.399999999999864,0.7026638994631889,0.29733610053681114,0.2,0.19999999999999996,0.18253968253968253,0.0,-0.20000000000000018,0.5006028632737305,0.45786119648436635,0.20536702763907602,2.667072598146333,1.3777436019476614,4,24,7,1593.45,22,78.91,78.39,79.48,78.32,1.0008937691521962,0.6504613747179809,195,5.278114659230517,0.041666666666666664,2.0794415416798357,31,3,1550.94,28,82.05,84.71,81.34,77.67,1.0906398867001414,3.521065179743194,320,5.771441123130016,0.03225806451612903,1.3862943611198906,-3.1400000000000006,-6.319999999999993,-1.8599999999999994,0.6499999999999915,-125,0.009408602150537633,0.6931471805599452,2.2,1.6,0.3,0.23015873015873015,1.7,1.7,0.4,0.3547297297297297,2.2,1.4,0.5,0.4126984126984127,2.1,1.2,0.6,0.5437956204379563,H,5,1,4,6
2024-10-14,Belgium,France,False,UEFA Nations League,0.7,1879.5,2051.0,-171.5,0.39853162897595606,0.6014683710240439,-0.09999999999999998,0.04999999999999993,-0.09999999999999998,0.7999999999999999,0.9999999999999999,0.2933252436285647,0.7066747563714353,0.14666262181428236,0.5247730731049075,1.806749901596689,5,9,13,1734.71,9,82.71,82.46,84.06,79.53,1.0368414434804476,2.2973100211624318,600,6.398594934535208,0.1111111111111111,2.6390573296152584,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,-2.280000000000001,-3.980000000000004,1.240000000000009,-4.859999999999999,-680,-0.8888888888888888,-0.19415601444095776,0.6,0.4,0.6,0.6,1.0,0.8,0.55,0.6111111111111112,1.4,1.4,0.5,0.5,1.4,1.1,0.6,0.5732484076433122,A,1,2,-1,3
2024-10-14,Germany,Netherlands,False,UEFA Nations League,0.7,1852.2,1890.2,-38.0,0.5882899718631628,0.4117100281368372,0.09999999999999998,0.10000000000000003,0.06054620405358979,0.20000000000000018,-0.20000000000000018,0.5025773991226101,0.3170165619360443,0.31753520923208384,1.600675813937839,1.3253920500136205,8,10,20,1731.3,10,83.78,84.42,84.51,82.18,1.0272572402044293,1.3200126262022376,850,6.7464121285733745,0.1,3.044522437723423,7,10,1757.87,7,83.2,80.93,83.63,84.01,0.963337697893108,1.6793252613276926,720,6.580639137284949,0.14285714285714285,2.3978952727983707,0.5799999999999983,3.489999999999995,0.8800000000000097,-1.8299999999999983,130,-0.042857142857142844,0.6466271649250523,2.0,1.6,0.5,0.4817073170731707,2.2,1.6,0.45,0.39312977099236646,2.2,1.4,0.6,0.5422535211267605,2.0,1.5,0.55,0.5297029702970297,H,1,0,1,1
2024-10-15,Canada,Panama,False,Friendly,0.3,1713.4,1559.9,153.5,0.8114199729921958,0.18858002700780419,0.2,0.0,0.027777777777777818,0.20000000000000007,-1.2000000000000002,0.6083543383203719,0.39164566167962817,0.16446438714260528,1.9527470753466205,0.7364619219746671,4,30,2,1556.48,27,78.82,80.96,76.66,78.52,1.031074885379521,2.1565095254446076,200,5.303304908059076,0.03333333333333333,1.0986122886681098,33,1,1540.64,29,71.68,71.04,71.68,72.16,0.984478935698448,0.5619015334854749,55,4.02535169073515,0.030303030303030304,0.6931471805599453,7.139999999999986,9.919999999999987,4.97999999999999,6.359999999999999,145,0.003030303030303029,0.4054651081081645,0.6,2.6,0.2,0.24999999999999997,1.0,1.7,0.35,0.3617886178861789,0.8,1.4,0.4,0.2777777777777778,0.9,1.9,0.35,0.3148148148148149,H,2,1,1,3
2024-10-15,Mexico,United States,False,Friendly,0.3,1723.7,1714.7,9.0,0.6519120398746636,0.3480879601253364,0.09999999999999998,0.04999999999999999,0.19983277591973245,0.19999999999999996,0.40000000000000013,0.4405605693471523,0.46032287936138394,0.2089240279939869,1.0420859802399014,1.2646380603690555,10,15,17,1684.13,14,77.71,79.23,77.3,75.4,1.0507957559681698,1.9150195821453098,230,5.442417710521793,0.06666666666666667,2.8903717578961645,16,11,1675.7,15,,,,,,,250,5.5254529391317835,0.0625,2.4849066497880004,,,,,-20,0.004166666666666666,0.40546510810816416,0.8,1.4,0.2,0.11538461538461539,1.5,1.5,0.4,0.33333333333333337,1.0,1.8,0.3,0.31521739130434784,1.7,1.7,0.45,0.46296296296296285,H,2,0,2,2
2024-10-15,Scotland,Portugal,False,UEFA Nations League,0.7,1672.9,2043.6,-370.6999999999998,0.1738943899837249,0.8261056100162751,-0.49999999999999994,-0.45,-0.5563380281690141,-0.40000000000000013,2.2,0.34796113473702095,0.5096245285075496,0.31639490412394,0.5316515401864588,1.140625237933964,3,43,7,1499.92,34,77.5,73.76,79.29,77.16,0.9559357179885952,2.7891994072373767,135,4.912654885736052,0.023255813953488372,2.0794415416798357,5,8,1763.83,5,83.74,82.45,86.12,82.24,1.0025535019455254,2.182025053323941,850,6.7464121285733745,0.2,2.1972245773362196,-6.239999999999995,-8.689999999999998,-6.829999999999998,-5.079999999999998,-715,-0.17674418604651165,-0.11778303565638382,1.6,0.8,0.7,0.795774647887324,2.7,0.8,0.75,0.7715231788079471,1.2,3.0,0.2,0.23943661971830987,1.2,2.5,0.3,0.3805970149253731,D,0,0,0,0
2024-10-15,Uruguay,Ecuador,False,FIFA World Cup qualification,1.0,1903.9,1776.2,127.70000000000005,0.7876380562651971,0.21236194373480288,0.3,0.30000000000000004,0.26249999999999996,1.0,0.20000000000000007,0.4050741192667114,0.4616708307609629,0.29604616866930344,0.9642407820992716,1.0099795076250166,5,17,14,1673.07,16,82.26,82.38,83.75,80.54,1.0228457909113482,1.6107244746800498,270,5.602118820879701,0.058823529411764705,2.70805020110221,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,2.8400000000000034,8.97999999999999,2.5400000000000063,1.710000000000008,50,0.015345268542199489,1.0986122886681098,0.2,0.6,0.3,0.3375,0.7,1.1,0.35,0.3486842105263158,1.2,0.8,0.6,0.6,1.7,0.8,0.65,0.6815286624203822,D,0,0,0,0
2024-10-15,Iran,Qatar,True,FIFA World Cup qualification,1.0,1670.6,1541.6,129.0,0.6775605800851006,0.32243941991489944,0.19999999999999996,0.15000000000000002,0.05421686746987947,0.3999999999999999,-0.6000000000000001,0.44753470620204316,0.5524652937979568,0.15105906612309342,1.8682046831182346,1.5084632179552873,4,21,6,1616.04,19,75.74,78.83,74.88,72.88,1.0816410537870473,3.0277879714405382,75,4.330733340286331,0.047619047619047616,1.9459101490553132,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,3.089999999999989,3.3100000000000023,3.289999999999992,2.239999999999995,57,0.029437229437229435,1.252762968495368,1.0,1.8,0.4,0.49999999999999994,0.9,1.8,0.3,0.30859375000000006,1.4,1.2,0.6,0.5542168674698794,1.1,1.6,0.45,0.39007092198581567,H,4,1,3,5
2024-10-15,South Korea,Iraq,False,FIFA World Cup qualification,1.0,1740.5,1602.5,138.0,0.7973863140277038,0.20261368597229623,0.09999999999999998,0.15000000000000002,-0.1185503685503686,0.3999999999999999,0.3999999999999999,0.6740522178193116,0.2808455732217569,0.18552499556980992,1.958029076080453,0.5244937391475414,5,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,9.86,12.350000000000009,7.469999999999999,9.5,195,0.022456140350877195,1.7047480922384253,0.8,0.8,0.5,0.6590909090909091,0.6,1.2,0.4,0.43617021276595747,1.2,1.2,0.6,0.5405405405405405,1.5,1.4,0.55,0.4661016949152543,H,3,2,1,5
2024-10-15,Japan,Australia,False,FIFA World Cup qualification,1.0,1850.2,1651.6,198.60000000000014,0.8479844876157459,0.15201551238425415,0.19999999999999996,0.19999999999999996,-0.11975524475524485,2.2,0.40000000000000013,0.41578226072915747,0.45869331637996485,0.2788714159725077,0.8890074478307524,0.8494876042482822,4,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,3.5600000000000023,0.269999999999996,5.840000000000003,3.6999999999999886,170,0.018518518518518517,0.13353139262452252,1.0,1.2,0.4,0.46590909090909094,1.2,1.5,0.4,0.4008620689655172,3.2,1.6,0.6,0.3461538461538461,2.5,1.4,0.6,0.5181818181818182,D,1,1,0,2
2024-11-14,Paraguay,Argentina,False,FIFA World Cup qualification,1.0,1727.9,2030.1,-302.1999999999998,0.23794906402331714,0.7620509359766828,-0.4,-0.44999999999999996,-0.4351351351351351,-0.5999999999999999,1.0,0.43713439749280586,0.4476130605859152,0.2692281266756188,0.8402067324176327,0.8674879792398645,6,40,8,1503.5,32,74.7,74.93,75.23,74.05,1.011883862255233,0.6132971003790402,100,4.61512051684126,0.025,2.1972245773362196,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,-9.539999999999992,-10.039999999999992,-8.33999999999999,-9.710000000000008,-470,-0.3083333333333333,-0.7472144018302207,1.4,0.2,0.9,0.8851351351351351,1.2,0.3,0.85,0.821875,0.8,1.2,0.5,0.45,0.5,1.0,0.4,0.32608695652173914,H,2,1,1,3
2024-11-14,Qatar,Uzbekistan,False,FIFA World Cup qualification,1.0,1519.0,1492.1,26.90000000000009,0.6749139140182383,0.3250860859817617,0.09999999999999998,0.15000000000000002,0.2222222222222222,0.20000000000000018,-0.19999999999999996,0.4279754842285323,0.471944427637254,0.2508295505937413,1.2078266222666816,2.1258417735875916,4,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,50,0,1465.34,37,72.62,72.67,74.08,70.68,1.02815506508206,1.7082251998297293,40,3.713572066704308,0.02,0.0,0.030000000000001137,2.8499999999999943,-2.489999999999995,-0.04000000000000625,-22,-0.0018181818181818195,0.6931471805599453,1.4,1.4,0.5,0.5,0.8,1.9,0.25,0.31496062992125984,1.6,1.2,0.6,0.7222222222222222,1.1,1.6,0.4,0.45200000000000007,H,3,2,1,5
2024-11-14,Iraq,Jordan,False,FIFA World Cup qualification,1.0,1594.4,1564.4,30.0,0.6788169197947567,0.32118308020524333,-0.39999999999999997,-0.04999999999999999,-0.3256118881118881,-1.2,-0.40000000000000013,0.3788465890372518,0.48312904626075825,0.2645051049517858,0.5932957525333444,0.8043609285925262,5,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,63,0,1391.0,42,70.24,72.37,69.09,67.57,1.0710374426520648,2.453188401516149,20,3.044522437723423,0.015873015873015872,0.0,-0.03999999999999204,-1.210000000000008,0.0,2.6100000000000136,-5,0.001670843776106934,0.6931471805599453,2.0,1.6,0.7,0.7102272727272727,1.4,2.6,0.45,0.5189393939393939,0.8,1.2,0.3,0.3846153846153846,0.8,1.2,0.4,0.4019607843137255,D,0,0,0,0
2024-11-14,Australia,Saudi Arabia,False,FIFA World Cup qualification,1.0,1665.6,1599.0,66.59999999999991,0.7229268901800489,0.27707310981995115,0.10000000000000003,0.050000000000000044,-0.02310606060606063,0.3999999999999999,0.0,0.45691265661562813,0.36321063133547826,0.3324203872740199,0.7789402407493583,0.5385709638024704,4,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,-2.4399999999999977,-2.069999999999993,-3.490000000000009,-2.089999999999989,65,0.020643594414086214,0.0,0.8,1.2,0.3,0.3958333333333333,0.8,1.1,0.35,0.4192307692307692,1.2,1.2,0.4,0.3727272727272727,1.2,1.3,0.4,0.41150442477876104,D,0,0,0,0
2024-11-15,Uruguay,Colombia,False,FIFA World Cup qualification,1.0,1892.4,1988.8,-96.39999999999986,0.5051806310571122,0.4948193689428878,-0.19999999999999996,-0.19999999999999996,-0.20000000000000007,-1.2000000000000002,0.0,0.4362144022899572,0.3887742576464622,0.3160822300408531,1.4522853729453333,1.1799107006208922,6,17,14,1673.07,16,82.26,82.38,83.75,80.54,1.0228457909113482,1.6107244746800498,270,5.602118820879701,0.058823529411764705,2.70805020110221,13,6,1693.09,12,79.68,82.37,79.35,78.43,1.0502358791278847,2.0611647192788847,380,5.942799375126701,0.07692307692307693,1.9459101490553132,2.5799999999999983,0.009999999999990905,4.400000000000006,2.1099999999999994,-110,-0.018099547511312222,0.7621400520468968,1.8,0.6,0.7,0.7000000000000001,2.1,0.7,0.85,0.8216783216783219,0.6,0.6,0.5,0.5,1.5,0.6,0.65,0.6815286624203821,H,3,2,1,5
2024-11-15,Cape Verde,Egypt,False,African Cup of Nations qualification,0.85,1546.9,1670.1,-123.19999999999982,0.4666620515803134,0.5333379484196866,-0.09999999999999998,-0.050000000000000044,0.03968253968253971,-0.6000000000000001,0.19999999999999996,0.2693646809551214,0.37613534207597543,0.4891823174464638,0.9604695758230576,1.6548818295252616,4,69,0,1366.0,44,71.83,71.91,72.04,71.65,1.0036287508722959,0.19857828011475231,30,3.4339872044851463,0.014492753623188406,0.0,29,3,1565.56,25,80.93,86.04,70.5,73.27,1.174286884127201,8.288922326414538,115,4.7535901911063645,0.034482758620689655,1.3862943611198906,-9.100000000000009,-14.13000000000001,1.5400000000000063,-1.6199999999999903,-85,-0.019990004997501247,-1.3862943611198906,1.6,1.8,0.5,0.49999999999999994,1.3,1.9,0.4,0.3849557522123893,1.0,2.0,0.4,0.5396825396825397,0.8,1.7,0.35,0.4134615384615385,D,1,1,0,2
